username,skill,experience,level,rank,time_retrieved
That1Nooob,Summoning,60087,44,506905,2024-11-15 03:11:51
That1Nooob,Dungeoneering,111661,50,524972,2024-11-15 03:11:51
That1Nooob,Divination,6946,23,567031,2024-11-15 03:11:51
That1Nooob,Invention,0,0,0,2024-11-15 03:11:51
That1Nooob,Archaeology,1628688,77,227717,2024-11-15 03:11:51
That1Nooob,Necromancy,0,1,0,2024-11-15 03:11:51
DrunkCowboy,Overall,434826730,2826,147633,2024-11-15 03:11:51
DrunkCowboy,Attack,13249626,99,225562,2024-11-15 03:11:51
DrunkCowboy,Defence,34477885,108,99711,2024-11-15 03:11:51
DrunkCowboy,Strength,13241327,99,245247,2024-11-15 03:11:51
DrunkCowboy,Constitution,34635854,108,146849,2024-11-15 03:11:51
DrunkCowboy,Ranged,25972261,105,112125,2024-11-15 03:11:51
DrunkCowboy,Prayer,13482974,99,195163,2024-11-15 03:11:51
DrunkCowboy,Magic,13477477,99,246499,2024-11-15 03:11:51
DrunkCowboy,Cooking,13121873,99,223768,2024-11-15 03:11:51
DrunkCowboy,Woodcutting,6651101,92,279027,2024-11-15 03:11:51
DrunkCowboy,Fletching,13265244,99,185712,2024-11-15 03:11:51
DrunkCowboy,Fishing,13469920,99,194841,2024-11-15 03:11:51
DrunkCowboy,Firemaking,5423400,90,304531,2024-11-15 03:11:51
DrunkCowboy,Crafting,13689973,99,165301,2024-11-15 03:11:51
DrunkCowboy,Smithing,13061710,99,238454,2024-11-15 03:11:51
DrunkCowboy,Mining,13071145,99,228218,2024-11-15 03:11:51
DrunkCowboy,Herblore,13908393,99,207298,2024-11-15 03:11:51
DrunkCowboy,Agility,13035628,99,207874,2024-11-15 03:11:51
DrunkCowboy,Thieving,13040803,99,202705,2024-11-15 03:11:51
DrunkCowboy,Slayer,21813223,104,149082,2024-11-15 03:11:51
DrunkCowboy,Farming,14602707,100,167162,2024-11-15 03:11:51
DrunkCowboy,Runecrafting,4589294,88,225020,2024-11-15 03:11:51
DrunkCowboy,Hunter,13037622,99,196455,2024-11-15 03:11:51
DrunkCowboy,Construction,6727926,92,219970,2024-11-15 03:11:51
DrunkCowboy,Summoning,13846115,99,133405,2024-11-15 03:11:51
DrunkCowboy,Dungeoneering,7567041,93,223788,2024-11-15 03:11:51
DrunkCowboy,Divination,4524935,88,237147,2024-11-15 03:11:51
DrunkCowboy,Invention,45073697,104,160731,2024-11-15 03:11:51
DrunkCowboy,Archaeology,6615888,92,184960,2024-11-15 03:11:51
DrunkCowboy,Necromancy,16151688,101,112152,2024-11-15 03:11:51
Snugglz69,Overall,48210905,2114,343472,2024-11-15 03:11:51
Snugglz69,Attack,867501,71,569506,2024-11-15 03:11:51
Snugglz69,Defence,2838659,83,411504,2024-11-15 03:11:51
Snugglz69,Strength,836877,71,590589,2024-11-15 03:11:51
Snugglz69,Constitution,1483981,77,547307,2024-11-15 03:11:51
Snugglz69,Ranged,877506,71,510259,2024-11-15 03:11:51
Snugglz69,Prayer,789470,70,445361,2024-11-15 03:11:51
Snugglz69,Magic,2040473,80,461259,2024-11-15 03:11:51
Snugglz69,Cooking,1424586,76,410824,2024-11-15 03:11:51
Snugglz69,Woodcutting,1301662,75,510402,2024-11-15 03:11:51
Snugglz69,Fletching,2548739,82,350885,2024-11-15 03:11:51
Snugglz69,Fishing,1729521,78,377696,2024-11-15 03:11:51
Snugglz69,Firemaking,1556437,77,415771,2024-11-15 03:11:51
Snugglz69,Crafting,2831212,83,324289,2024-11-15 03:11:51
Snugglz69,Smithing,5613742,90,286336,2024-11-15 03:11:51
Snugglz69,Mining,6082353,91,271703,2024-11-15 03:11:51
Snugglz69,Herblore,350781,62,450008,2024-11-15 03:11:51
Snugglz69,Agility,3641925,86,275891,2024-11-15 03:11:51
Snugglz69,Thieving,177609,55,487947,2024-11-15 03:11:51
Snugglz69,Slayer,1409555,76,379261,2024-11-15 03:11:51
Snugglz69,Farming,436523,64,371080,2024-11-15 03:11:51
Snugglz69,Runecrafting,1281933,75,299459,2024-11-15 03:11:51
Snugglz69,Hunter,340694,62,426850,2024-11-15 03:11:51
Snugglz69,Construction,446240,64,431484,2024-11-15 03:11:51
Snugglz69,Summoning,781332,70,378733,2024-11-15 03:11:51
Snugglz69,Dungeoneering,235932,58,471474,2024-11-15 03:11:51
Snugglz69,Divination,3433002,85,253171,2024-11-15 03:11:51
Snugglz69,Invention,509335,35,304733,2024-11-15 03:11:51
Snugglz69,Archaeology,808382,70,249047,2024-11-15 03:11:51
Snugglz69,Necromancy,1534943,77,175474,2024-11-15 03:11:51
Berdylongman,Overall,50844984,2171,327135,2024-11-15 03:11:51
Berdylongman,Attack,1743244,78,473678,2024-11-15 03:11:51
Berdylongman,Defence,2334491,81,429394,2024-11-15 03:11:51
Berdylongman,Strength,1569409,77,509513,2024-11-15 03:11:51
Berdylongman,Constitution,3022296,84,459254,2024-11-15 03:11:51
Berdylongman,Ranged,1811202,79,433512,2024-11-15 03:11:51
Berdylongman,Prayer,4498941,88,335018,2024-11-15 03:11:51
Berdylongman,Magic,1943971,79,468447,2024-11-15 03:11:51
Berdylongman,Cooking,1233285,75,427677,2024-11-15 03:11:51
Berdylongman,Woodcutting,1365544,76,500883,2024-11-15 03:11:51
Berdylongman,Fletching,1033695,73,452935,2024-11-15 03:11:51
Berdylongman,Fishing,848431,71,463380,2024-11-15 03:11:51
Berdylongman,Firemaking,839592,71,485282,2024-11-15 03:11:51
Berdylongman,Crafting,2469063,82,341613,2024-11-15 03:11:51
Berdylongman,Smithing,2368174,81,362808,2024-11-15 03:11:51
Berdylongman,Mining,1551233,77,404523,2024-11-15 03:11:51
Berdylongman,Herblore,5352910,90,309859,2024-11-15 03:11:51
Berdylongman,Agility,1556640,77,346784,2024-11-15 03:11:51
Berdylongman,Thieving,672782,69,362201,2024-11-15 03:11:51
Berdylongman,Slayer,2811939,83,330153,2024-11-15 03:11:51
Berdylongman,Farming,642844,68,344180,2024-11-15 03:11:51
Berdylongman,Runecrafting,537893,66,371109,2024-11-15 03:11:51
Berdylongman,Hunter,438956,64,406742,2024-11-15 03:11:51
Berdylongman,Construction,2060962,80,300600,2024-11-15 03:11:51
Berdylongman,Summoning,1410536,76,336697,2024-11-15 03:11:51
Berdylongman,Dungeoneering,1028734,73,387942,2024-11-15 03:11:51
Berdylongman,Divination,2135623,80,319000,2024-11-15 03:11:51
Berdylongman,Invention,492417,34,305236,2024-11-15 03:11:51
Berdylongman,Archaeology,193486,56,296538,2024-11-15 03:11:51
Berdylongman,Necromancy,2876691,83,160207,2024-11-15 03:11:51
Moon Daisy,Overall,9649301,1152,670327,2024-11-15 03:11:52
Moon Daisy,Attack,737327,69,617053,2024-11-15 03:11:52
Moon Daisy,Defence,344475,62,674299,2024-11-15 03:11:52
Moon Daisy,Strength,541227,66,653882,2024-11-15 03:11:52
Moon Daisy,Constitution,344263,62,743259,2024-11-15 03:11:52
Moon Daisy,Ranged,1258176,75,472069,2024-11-15 03:11:52
Moon Daisy,Prayer,1112223,74,416098,2024-11-15 03:11:52
Moon Daisy,Magic,0,1,0,2024-11-15 03:11:52
Moon Daisy,Cooking,381006,63,583404,2024-11-15 03:11:52
Moon Daisy,Woodcutting,533862,66,632158,2024-11-15 03:11:52
Moon Daisy,Fletching,957986,72,460537,2024-11-15 03:11:52
Moon Daisy,Fishing,241564,58,650984,2024-11-15 03:11:52
Moon Daisy,Firemaking,423067,64,563191,2024-11-15 03:11:52
Moon Daisy,Crafting,375395,63,542600,2024-11-15 03:11:52
Moon Daisy,Smithing,769480,70,497296,2024-11-15 03:11:52
Moon Daisy,Mining,1026442,73,464563,2024-11-15 03:11:52
Moon Daisy,Herblore,0,1,0,2024-11-15 03:11:52
Moon Daisy,Agility,0,1,0,2024-11-15 03:11:52
Moon Daisy,Thieving,0,1,0,2024-11-15 03:11:52
Moon Daisy,Slayer,0,1,0,2024-11-15 03:11:52
Moon Daisy,Farming,0,1,0,2024-11-15 03:11:52
Moon Daisy,Runecrafting,113047,51,554787,2024-11-15 03:11:52
Moon Daisy,Hunter,0,1,0,2024-11-15 03:11:52
Moon Daisy,Construction,0,1,0,2024-11-15 03:11:52
Moon Daisy,Summoning,0,1,0,2024-11-15 03:11:52
Moon Daisy,Dungeoneering,475261,65,427850,2024-11-15 03:11:52
Moon Daisy,Divination,0,1,0,2024-11-15 03:11:52
Moon Daisy,Invention,0,0,0,2024-11-15 03:11:52
Moon Daisy,Archaeology,4470,20,459450,2024-11-15 03:11:52
Moon Daisy,Necromancy,4470,20,301665,2024-11-15 03:11:52
Mr Siloman,Overall,80015755,2020,370851,2024-11-15 03:11:52
Mr Siloman,Attack,742051,70,608232,2024-11-15 03:11:52
Mr Siloman,Defence,297826,60,697763,2024-11-15 03:11:52
Mr Siloman,Strength,13035346,99,288716,2024-11-15 03:11:52
Mr Siloman,Constitution,1017353,73,597309,2024-11-15 03:11:52
Mr Siloman,Ranged,816678,71,519633,2024-11-15 03:11:52
Mr Siloman,Prayer,8002178,94,301882,2024-11-15 03:11:52
Mr Siloman,Magic,532597,66,600929,2024-11-15 03:11:52
Mr Siloman,Cooking,5602491,90,287941,2024-11-15 03:11:52
Mr Siloman,Woodcutting,1001006,73,547967,2024-11-15 03:11:52
Mr Siloman,Fletching,13061821,99,226603,2024-11-15 03:11:52
Mr Siloman,Fishing,2466643,82,334018,2024-11-15 03:11:52
Mr Siloman,Firemaking,1887323,79,398964,2024-11-15 03:11:52
Mr Siloman,Crafting,2090067,80,375140,2024-11-15 03:11:52
Mr Siloman,Smithing,2597391,82,349677,2024-11-15 03:11:52
Mr Siloman,Mining,13104528,99,225118,2024-11-15 03:11:52
Mr Siloman,Herblore,1113792,74,391429,2024-11-15 03:11:52
Mr Siloman,Agility,422320,64,450830,2024-11-15 03:11:52
Mr Siloman,Thieving,1657248,78,288408,2024-11-15 03:11:52
Mr Siloman,Slayer,22486,35,679963,2024-11-15 03:11:52
Mr Siloman,Farming,327144,61,389320,2024-11-15 03:11:52
Mr Siloman,Runecrafting,334075,62,415455,2024-11-15 03:11:52
Mr Siloman,Hunter,1032678,73,334332,2024-11-15 03:11:52
Mr Siloman,Construction,636721,68,412102,2024-11-15 03:11:52
Mr Siloman,Summoning,21623,34,552680,2024-11-15 03:11:52
Mr Siloman,Dungeoneering,6518190,92,233280,2024-11-15 03:11:52
Mr Siloman,Divination,1571075,77,367998,2024-11-15 03:11:52
Mr Siloman,Invention,0,0,0,2024-11-15 03:11:52
Mr Siloman,Archaeology,32448,38,362587,2024-11-15 03:11:52
Mr Siloman,Necromancy,70656,46,240376,2024-11-15 03:11:52
AceHarlequin,Overall,700754118,2926,102837,2024-11-15 03:11:52
AceHarlequin,Attack,15637946,100,158564,2024-11-15 03:11:52
AceHarlequin,Defence,13072879,99,277037,2024-11-15 03:11:52
AceHarlequin,Strength,15826432,100,160255,2024-11-15 03:11:52
AceHarlequin,Constitution,57282860,113,98759,2024-11-15 03:11:52
AceHarlequin,Ranged,18359230,102,149078,2024-11-15 03:11:52
AceHarlequin,Prayer,16424370,101,97607,2024-11-15 03:11:52
AceHarlequin,Magic,104273238,120,50067,2024-11-15 03:11:52
AceHarlequin,Cooking,15390723,100,109000,2024-11-15 03:11:52
AceHarlequin,Woodcutting,16326445,101,110595,2024-11-15 03:11:52
AceHarlequin,Fletching,13916074,99,134496,2024-11-15 03:11:52
AceHarlequin,Fishing,20520270,103,109709,2024-11-15 03:11:52
AceHarlequin,Firemaking,16513797,101,112140,2024-11-15 03:11:52
AceHarlequin,Crafting,15640089,100,110535,2024-11-15 03:11:52
AceHarlequin,Smithing,16107953,101,115873,2024-11-15 03:11:52
AceHarlequin,Mining,15889897,101,153798,2024-11-15 03:11:52
AceHarlequin,Herblore,40265407,110,115169,2024-11-15 03:11:52
AceHarlequin,Agility,16613566,101,108154,2024-11-15 03:11:52
AceHarlequin,Thieving,15914123,101,114491,2024-11-15 03:11:52
AceHarlequin,Slayer,24787371,105,139505,2024-11-15 03:11:52
AceHarlequin,Farming,19672459,103,134302,2024-11-15 03:11:52
AceHarlequin,Runecrafting,15649541,100,80619,2024-11-15 03:11:52
AceHarlequin,Hunter,18120011,102,86623,2024-11-15 03:11:52
AceHarlequin,Construction,15642222,100,107821,2024-11-15 03:11:52
AceHarlequin,Summoning,15387123,100,86566,2024-11-15 03:11:52
AceHarlequin,Dungeoneering,23736710,105,122768,2024-11-15 03:11:52
AceHarlequin,Divination,14808296,100,114538,2024-11-15 03:11:52
AceHarlequin,Invention,57171406,110,143442,2024-11-15 03:11:52
AceHarlequin,Archaeology,19738603,103,130281,2024-11-15 03:11:52
AceHarlequin,Necromancy,32065077,108,82032,2024-11-15 03:11:52
ItsRileyJake,Overall,76639154,2167,328164,2024-11-15 03:11:52
ItsRileyJake,Attack,850914,71,572192,2024-11-15 03:11:52
ItsRileyJake,Defence,1987268,80,467401,2024-11-15 03:11:52
ItsRileyJake,Strength,1417752,76,520906,2024-11-15 03:11:52
ItsRileyJake,Constitution,1713379,78,529317,2024-11-15 03:11:52
ItsRileyJake,Ranged,1300775,75,467339,2024-11-15 03:11:52
ItsRileyJake,Prayer,1327264,75,400560,2024-11-15 03:11:52
ItsRileyJake,Magic,2207584,81,451055,2024-11-15 03:11:52
ItsRileyJake,Cooking,250242,59,647157,2024-11-15 03:11:52
ItsRileyJake,Woodcutting,13124051,99,224406,2024-11-15 03:11:52
ItsRileyJake,Fletching,783346,70,486211,2024-11-15 03:11:52
ItsRileyJake,Fishing,2174112,80,349537,2024-11-15 03:11:52
ItsRileyJake,Firemaking,992949,73,465170,2024-11-15 03:11:52
ItsRileyJake,Crafting,2418543,81,345273,2024-11-15 03:11:52
ItsRileyJake,Smithing,7519422,93,265568,2024-11-15 03:11:52
ItsRileyJake,Mining,9137975,95,247296,2024-11-15 03:11:52
ItsRileyJake,Herblore,1353643,76,377210,2024-11-15 03:11:52
ItsRileyJake,Agility,2310303,81,310736,2024-11-15 03:11:52
ItsRileyJake,Thieving,13257931,99,180262,2024-11-15 03:11:52
ItsRileyJake,Slayer,431477,64,464535,2024-11-15 03:11:52
ItsRileyJake,Farming,173250,55,431586,2024-11-15 03:11:52
ItsRileyJake,Runecrafting,4284966,87,227287,2024-11-15 03:11:52
ItsRileyJake,Hunter,757992,70,360805,2024-11-15 03:11:52
ItsRileyJake,Construction,1359247,76,341234,2024-11-15 03:11:52
ItsRileyJake,Summoning,1312035,75,344732,2024-11-15 03:11:52
ItsRileyJake,Dungeoneering,1371313,76,365129,2024-11-15 03:11:52
ItsRileyJake,Divination,2113570,80,322568,2024-11-15 03:11:52
ItsRileyJake,Invention,193975,27,321318,2024-11-15 03:11:52
ItsRileyJake,Archaeology,363430,62,274418,2024-11-15 03:11:52
ItsRileyJake,Necromancy,150446,53,222962,2024-11-15 03:11:52
Ha Anh,Overall,83827122,2148,333508,2024-11-15 03:11:52
Ha Anh,Attack,886693,71,567139,2024-11-15 03:11:52
Ha Anh,Defence,3822006,86,383187,2024-11-15 03:11:52
Ha Anh,Strength,1144633,74,550692,2024-11-15 03:11:52
Ha Anh,Constitution,3062687,84,457674,2024-11-15 03:11:52
Ha Anh,Ranged,238702,58,637891,2024-11-15 03:11:52
Ha Anh,Prayer,6922307,92,312427,2024-11-15 03:11:52
Ha Anh,Magic,1845905,79,471705,2024-11-15 03:11:52
Ha Anh,Cooking,1022815,73,449538,2024-11-15 03:11:52
Ha Anh,Woodcutting,7783076,93,265743,2024-11-15 03:11:52
Ha Anh,Fletching,330069,61,560961,2024-11-15 03:11:52
Ha Anh,Fishing,825754,71,467533,2024-11-15 03:11:52
Ha Anh,Firemaking,6981293,92,286463,2024-11-15 03:11:52
Ha Anh,Crafting,2929646,83,320846,2024-11-15 03:11:52
Ha Anh,Smithing,4438972,88,302509,2024-11-15 03:11:52
Ha Anh,Mining,15199603,100,163735,2024-11-15 03:11:52
Ha Anh,Herblore,119318,51,521452,2024-11-15 03:11:52
Ha Anh,Agility,55136,43,625126,2024-11-15 03:11:52
Ha Anh,Thieving,293203,60,441239,2024-11-15 03:11:52
Ha Anh,Slayer,526752,66,449909,2024-11-15 03:11:52
Ha Anh,Farming,747028,70,335744,2024-11-15 03:11:52
Ha Anh,Runecrafting,737671,70,348224,2024-11-15 03:11:52
Ha Anh,Hunter,139902,53,494138,2024-11-15 03:11:52
Ha Anh,Construction,289603,60,459274,2024-11-15 03:11:52
Ha Anh,Summoning,1276158,75,348661,2024-11-15 03:11:52
Ha Anh,Dungeoneering,3664150,86,276725,2024-11-15 03:11:52
Ha Anh,Divination,2481841,82,285721,2024-11-15 03:11:52
Ha Anh,Invention,1145061,42,289288,2024-11-15 03:11:52
Ha Anh,Archaeology,9566678,95,176468,2024-11-15 03:11:52
Ha Anh,Necromancy,5350460,90,148597,2024-11-15 03:11:52
Pete Breezy,Overall,317172495,2724,179182,2024-11-15 03:11:52
Pete Breezy,Attack,14413779,100,181489,2024-11-15 03:11:52
Pete Breezy,Defence,13395153,99,241449,2024-11-15 03:11:52
Pete Breezy,Strength,13348391,99,235475,2024-11-15 03:11:52
Pete Breezy,Constitution,14034073,99,286462,2024-11-15 03:11:52
Pete Breezy,Ranged,13168673,99,244873,2024-11-15 03:11:52
Pete Breezy,Prayer,14370856,99,148191,2024-11-15 03:11:52
Pete Breezy,Magic,13363383,99,254010,2024-11-15 03:11:52
Pete Breezy,Cooking,6086776,91,281902,2024-11-15 03:11:52
Pete Breezy,Woodcutting,13759456,99,177775,2024-11-15 03:11:52
Pete Breezy,Fletching,8375140,94,257434,2024-11-15 03:11:52
Pete Breezy,Fishing,7687624,93,245659,2024-11-15 03:11:52
Pete Breezy,Firemaking,15887903,100,121164,2024-11-15 03:11:52
Pete Breezy,Crafting,7477001,93,243379,2024-11-15 03:11:52
Pete Breezy,Smithing,9909513,96,253270,2024-11-15 03:11:52
Pete Breezy,Mining,10113807,96,242611,2024-11-15 03:11:52
Pete Breezy,Herblore,7422198,93,292495,2024-11-15 03:11:52
Pete Breezy,Agility,37138605,109,49487,2024-11-15 03:11:52
Pete Breezy,Thieving,14013931,99,147732,2024-11-15 03:11:52
Pete Breezy,Slayer,15097936,100,187004,2024-11-15 03:11:52
Pete Breezy,Farming,3478131,85,246798,2024-11-15 03:11:52
Pete Breezy,Runecrafting,3794791,86,231702,2024-11-15 03:11:52
Pete Breezy,Hunter,9483560,95,204327,2024-11-15 03:11:52
Pete Breezy,Construction,4304909,87,244793,2024-11-15 03:11:52
Pete Breezy,Summoning,13708256,99,141829,2024-11-15 03:11:52
Pete Breezy,Dungeoneering,9311352,95,212911,2024-11-15 03:11:52
Pete Breezy,Divination,6077827,91,220929,2024-11-15 03:11:52
Pete Breezy,Invention,3986717,58,258117,2024-11-15 03:11:52
Pete Breezy,Archaeology,4128294,87,199643,2024-11-15 03:11:52
Pete Breezy,Necromancy,9834460,96,136126,2024-11-15 03:11:52
Max Drip,Overall,811485760,2948,91246,2024-11-15 03:11:52
Max Drip,Attack,15382389,100,162173,2024-11-15 03:11:52
Max Drip,Defence,53248666,113,77677,2024-11-15 03:11:52
Max Drip,Strength,15118192,100,172112,2024-11-15 03:11:52
Max Drip,Constitution,71012637,116,82776,2024-11-15 03:11:52
Max Drip,Ranged,16880827,101,161759,2024-11-15 03:11:52
Max Drip,Prayer,13871644,99,170183,2024-11-15 03:11:52
Max Drip,Magic,49159162,112,75792,2024-11-15 03:11:52
Max Drip,Cooking,13128639,99,222335,2024-11-15 03:11:52
Max Drip,Woodcutting,13533033,99,190094,2024-11-15 03:11:52
Max Drip,Fletching,13491868,99,161607,2024-11-15 03:11:52
Max Drip,Fishing,13486920,99,194160,2024-11-15 03:11:52
Max Drip,Firemaking,15070641,100,135663,2024-11-15 03:11:52
Max Drip,Crafting,14426609,100,138529,2024-11-15 03:11:52
Max Drip,Smithing,14063234,99,165915,2024-11-15 03:11:52
Max Drip,Mining,13484802,99,204242,2024-11-15 03:11:52
Max Drip,Herblore,84702225,117,92890,2024-11-15 03:11:52
Max Drip,Agility,14676574,100,138884,2024-11-15 03:11:52
Max Drip,Thieving,13665443,99,158793,2024-11-15 03:11:52
Max Drip,Slayer,22540375,104,146597,2024-11-15 03:11:52
Max Drip,Farming,13393685,99,186988,2024-11-15 03:11:52
Max Drip,Runecrafting,13992445,99,112681,2024-11-15 03:11:52
Max Drip,Hunter,13233685,99,172715,2024-11-15 03:11:52
Max Drip,Construction,13275443,99,175035,2024-11-15 03:11:52
Max Drip,Summoning,14553604,100,105156,2024-11-15 03:11:52
Max Drip,Dungeoneering,13326697,99,185826,2024-11-15 03:11:52
Max Drip,Divination,13213820,99,172192,2024-11-15 03:11:52
Max Drip,Invention,85515225,121,100771,2024-11-15 03:11:52
Max Drip,Archaeology,45652209,111,103358,2024-11-15 03:11:52
Max Drip,Necromancy,104385067,120,46190,2024-11-15 03:11:52
Lady g33k,Overall,24335543,1489,539310,2024-11-15 03:11:52
Lady g33k,Attack,2171240,80,434063,2024-11-15 03:11:52
Lady g33k,Defence,2154780,80,440868,2024-11-15 03:11:52
Lady g33k,Strength,2143763,80,465692,2024-11-15 03:11:52
Lady g33k,Constitution,2189225,80,498975,2024-11-15 03:11:52
Lady g33k,Ranged,27605,37,876802,2024-11-15 03:11:52
Lady g33k,Prayer,330805,61,513422,2024-11-15 03:11:52
Lady g33k,Magic,18915,33,1010228,2024-11-15 03:11:52
Lady g33k,Cooking,1099007,74,441342,2024-11-15 03:11:52
Lady g33k,Woodcutting,244989,58,747888,2024-11-15 03:11:52
Lady g33k,Fletching,123273,51,644390,2024-11-15 03:11:52
Lady g33k,Fishing,530577,66,529956,2024-11-15 03:11:52
Lady g33k,Firemaking,202116,56,662875,2024-11-15 03:11:52
Lady g33k,Crafting,339448,62,556797,2024-11-15 03:11:52
Lady g33k,Smithing,3243672,84,328610,2024-11-15 03:11:52
Lady g33k,Mining,8190331,94,252808,2024-11-15 03:11:52
Lady g33k,Herblore,11881,28,686050,2024-11-15 03:11:52
Lady g33k,Agility,16432,31,755117,2024-11-15 03:11:52
Lady g33k,Thieving,112738,51,561054,2024-11-15 03:11:52
Lady g33k,Slayer,197710,56,520447,2024-11-15 03:11:52
Lady g33k,Farming,27340,36,549483,2024-11-15 03:11:52
Lady g33k,Runecrafting,10000,27,795823,2024-11-15 03:11:52
Lady g33k,Hunter,0,1,0,2024-11-15 03:11:52
Lady g33k,Construction,74876,46,559774,2024-11-15 03:11:52
Lady g33k,Summoning,0,1,0,2024-11-15 03:11:52
Lady g33k,Dungeoneering,9607,26,732964,2024-11-15 03:11:52
Lady g33k,Divination,145620,53,443807,2024-11-15 03:11:52
Lady g33k,Invention,0,0,0,2024-11-15 03:11:52
Lady g33k,Archaeology,393190,63,271731,2024-11-15 03:11:52
Lady g33k,Necromancy,324879,61,207250,2024-11-15 03:11:52
Repthia,Overall,12963942,1405,569754,2024-11-15 03:11:52
Repthia,Attack,114292,51,829791,2024-11-15 03:11:52
Repthia,Defence,1388896,76,495621,2024-11-15 03:11:52
Repthia,Strength,149374,53,825997,2024-11-15 03:11:52
Repthia,Constitution,754029,70,638449,2024-11-15 03:11:52
Repthia,Ranged,0,1,0,2024-11-15 03:11:52
Repthia,Prayer,2425580,82,362084,2024-11-15 03:11:52
Repthia,Magic,255129,59,696356,2024-11-15 03:11:52
Repthia,Cooking,67526,45,850046,2024-11-15 03:11:52
Repthia,Woodcutting,163002,54,800134,2024-11-15 03:11:52
Repthia,Fletching,26470,36,759425,2024-11-15 03:11:52
Repthia,Fishing,2524,15,1145731,2024-11-15 03:11:52
Repthia,Firemaking,101020,49,785301,2024-11-15 03:11:52
Repthia,Crafting,624445,68,493530,2024-11-15 03:11:52
Repthia,Smithing,528818,66,534121,2024-11-15 03:11:52
Repthia,Mining,527311,66,561604,2024-11-15 03:11:52
Repthia,Herblore,44010,41,597401,2024-11-15 03:11:52
Repthia,Agility,199726,56,517806,2024-11-15 03:11:52
Repthia,Thieving,287862,60,442949,2024-11-15 03:11:52
Repthia,Slayer,189682,56,523518,2024-11-15 03:11:52
Repthia,Farming,0,1,0,2024-11-15 03:11:52
Repthia,Runecrafting,32267,38,683364,2024-11-15 03:11:52
Repthia,Hunter,0,1,0,2024-11-15 03:11:52
Repthia,Construction,249208,59,471134,2024-11-15 03:11:52
Repthia,Summoning,1921564,79,316794,2024-11-15 03:11:52
Repthia,Dungeoneering,21907,34,663077,2024-11-15 03:11:52
Repthia,Divination,3351,17,593434,2024-11-15 03:11:52
Repthia,Invention,0,0,0,2024-11-15 03:11:52
Repthia,Archaeology,358982,62,274853,2024-11-15 03:11:52
Repthia,Necromancy,2523289,82,163215,2024-11-15 03:11:52
Puma1,Overall,853936755,2931,100134,2024-11-15 03:11:52
Puma1,Attack,13167903,99,234932,2024-11-15 03:11:52
Puma1,Defence,168044020,120,25116,2024-11-15 03:11:52
Puma1,Strength,14788481,100,179116,2024-11-15 03:11:52
Puma1,Constitution,83753996,117,72199,2024-11-15 03:11:52
Puma1,Ranged,28369988,106,105102,2024-11-15 03:11:52
Puma1,Prayer,13383269,99,202884,2024-11-15 03:11:52
Puma1,Magic,24819347,105,121284,2024-11-15 03:11:52
Puma1,Cooking,13916370,99,154721,2024-11-15 03:11:52
Puma1,Woodcutting,13865640,99,172844,2024-11-15 03:11:52
Puma1,Fletching,13113986,99,212343,2024-11-15 03:11:52
Puma1,Fishing,17203667,101,133534,2024-11-15 03:11:52
Puma1,Firemaking,14293766,99,157005,2024-11-15 03:11:52
Puma1,Crafting,15361404,100,115467,2024-11-15 03:11:52
Puma1,Smithing,13222026,99,216642,2024-11-15 03:11:52
Puma1,Mining,13210365,99,217429,2024-11-15 03:11:52
Puma1,Herblore,104499183,120,81725,2024-11-15 03:11:52
Puma1,Agility,18998650,102,88936,2024-11-15 03:11:52
Puma1,Thieving,13506468,99,165477,2024-11-15 03:11:52
Puma1,Slayer,17699347,102,167609,2024-11-15 03:11:52
Puma1,Farming,15628724,100,156854,2024-11-15 03:11:52
Puma1,Runecrafting,14620294,100,96534,2024-11-15 03:11:52
Puma1,Hunter,15498689,100,109245,2024-11-15 03:11:52
Puma1,Construction,13438189,99,166243,2024-11-15 03:11:52
Puma1,Summoning,13860519,99,132621,2024-11-15 03:11:52
Puma1,Dungeoneering,33335231,108,107169,2024-11-15 03:11:52
Puma1,Divination,14049888,99,132995,2024-11-15 03:11:52
Puma1,Invention,66443604,114,134038,2024-11-15 03:11:52
Puma1,Archaeology,17407509,101,136132,2024-11-15 03:11:52
Puma1,Necromancy,34436232,108,79321,2024-11-15 03:11:52
YeshuaWins,Overall,1997687524,3040,22594,2024-11-15 03:11:52
YeshuaWins,Attack,18627876,102,128086,2024-11-15 03:11:52
YeshuaWins,Defence,54457899,113,76691,2024-11-15 03:11:52
YeshuaWins,Strength,116306617,120,18061,2024-11-15 03:11:52
YeshuaWins,Constitution,162860241,120,37039,2024-11-15 03:11:52
YeshuaWins,Ranged,104336354,120,43170,2024-11-15 03:11:52
YeshuaWins,Prayer,17793948,102,81708,2024-11-15 03:11:52
YeshuaWins,Magic,111006144,120,39268,2024-11-15 03:11:52
YeshuaWins,Cooking,18652875,102,72881,2024-11-15 03:11:52
YeshuaWins,Woodcutting,32525771,108,45536,2024-11-15 03:11:52
YeshuaWins,Fletching,18088856,102,64083,2024-11-15 03:11:52
YeshuaWins,Fishing,39885133,110,55393,2024-11-15 03:11:52
YeshuaWins,Firemaking,22128634,104,75323,2024-11-15 03:11:52
YeshuaWins,Crafting,21594731,104,63391,2024-11-15 03:11:52
YeshuaWins,Smithing,40367467,110,41332,2024-11-15 03:11:52
YeshuaWins,Mining,46040458,111,52085,2024-11-15 03:11:52
YeshuaWins,Herblore,112195469,120,44061,2024-11-15 03:11:52
